TITULO                                             | ID/SLUG                                  | URL
Dragon Ball                                        | dragon-ball                              | https://movidex.lat/dragon-ball/
Otro amor fuera de tiempo                          | otro-amor-fuera-de-tiempo                | https://movidex.lat/otro-amor-fuera-de-tiempo/
Cisne negro                                        | cisne-negro                              | https://movidex.lat/cisne-negro/
Los Ilusionistas: Nada es lo que Parece            | los-ilusionistas-nada-es-lo-que-parece   | https://movidex.lat/los-ilusionistas-nada-es-lo-que-parece/
La Sociedad de los Poetas Muertos                  | la-sociedad-de-los-poetas-muertos        | https://movidex.lat/la-sociedad-de-los-poetas-muertos/
Tratamiento real                                   | tratamiento-real                         | https://movidex.lat/tratamiento-real/
Bambi 2                                            | bambi-2                                  | https://movidex.lat/bambi-2/
30 noches con mi ex                                | 30-noches-con-mi-ex                      | https://movidex.lat/30-noches-con-mi-ex/
La noche siempre llega                             | la-noche-siempre-llega                   | https://movidex.lat/la-noche-siempre-llega/
Ironheart                                          | ironheart                                | https://movidex.lat/ironheart/
DOC                                                | doc                                      | https://movidex.lat/doc/
La Empleada                                        | la-empleada                              | https://movidex.lat/la-empleada/
Los cantores rusos                                 | los-cantores-rusos                       | https://movidex.lat/los-cantores-rusos/
Asesino solitario                                  | asesino-solitario                        | https://movidex.lat/asesino-solitario/
Verónica                                           | veronica                                 | https://movidex.lat/veronica/
En el Reino de las Sombras                         | en-el-reino-de-las-sombras               | https://movidex.lat/en-el-reino-de-las-sombras/
Roma                                               | roma                                     | https://movidex.lat/roma/
Ni una más                                         | ni-una-mas                               | https://movidex.lat/ni-una-mas/
El redentor                                        | el-redentor                              | https://movidex.lat/el-redentor/
Sonic 3 : La película                              | sonic-3-la-pelicula                      | https://movidex.lat/sonic-3-la-pelicula/
Identidad desbloqueada                             | identidad-desbloqueada                   | https://movidex.lat/identidad-desbloqueada/
The Walking Dead                                   | the-walking-dead                         | https://movidex.lat/the-walking-dead/
K.O.                                               | k-o                                      | https://movidex.lat/k-o/
El Maravilloso Mago de Oz: Parte 1                 | el-maravilloso-mago-de-oz-parte-1        | https://movidex.lat/el-maravilloso-mago-de-oz-parte-1/
Ne Zha                                             | ne-zha                                   | https://movidex.lat/ne-zha/
Interceptor                                        | interceptor                              | https://movidex.lat/interceptor/
Un detective suelto en Hollywood III               | un-detective-suelto-en-hollywood-iii     | https://movidex.lat/un-detective-suelto-en-hollywood-iii/
Teléfono negro 2                                   | telefono-negro-2                         | https://movidex.lat/telefono-negro-2/
Turno de día                                       | turno-de-dia                             | https://movidex.lat/turno-de-dia/
El Conde de Montecristo                            | el-conde-de-montecristo                  | https://movidex.lat/el-conde-de-montecristo/
Agente Elvis                                       | agente-elvis                             | https://movidex.lat/agente-elvis/
Bailando sobre hielo                               | bailando-sobre-hielo                     | https://movidex.lat/bailando-sobre-hielo/
La hermandad silenciosa                            | la-hermandad-silenciosa                  | https://movidex.lat/la-hermandad-silenciosa/
Flow callejero 3                                   | flow-callejero-3                         | https://movidex.lat/flow-callejero-3/
Criada Prohibida                                   | criada-prohibida                         | https://movidex.lat/criada-prohibida/
Tú siempre estuviste ahí                           | tu-siempre-estuviste-ahi                 | https://movidex.lat/tu-siempre-estuviste-ahi/
Tougen Anki                                        | tougen-anki                              | https://movidex.lat/tougen-anki/
Sin Senos no hay Paraíso                           | sin-senos-no-hay-paraiso                 | https://movidex.lat/sin-senos-no-hay-paraiso/
La bella y la bestia                               | la-bella-y-la-bestia-2                   | https://movidex.lat/la-bella-y-la-bestia-2/
Amor de gata                                       | amor-de-gata                             | https://movidex.lat/amor-de-gata/
El tren de los niños                               | el-tren-de-los-ninos                     | https://movidex.lat/el-tren-de-los-ninos/
Top Gun: Maverick                                  | top-gun-maverick                         | https://movidex.lat/top-gun-maverick/
Lo que de verdad importa                           | lo-que-de-verdad-importa                 | https://movidex.lat/lo-que-de-verdad-importa/
El Diario De La Princesa	                          | el-diario-de-la-princesa                 | https://movidex.lat/el-diario-de-la-princesa/
Hereje                                             | hereje                                   | https://movidex.lat/hereje/
Corazón Delator                                    | corazon-delator                          | https://movidex.lat/corazon-delator/
Terror en Silent Hill: Regreso al infierno         | terror-en-silent-hill-regreso-al-infierno | https://movidex.lat/terror-en-silent-hill-regreso-al-infierno/
Actividad Paranormal: La dimensión fantasma        | actividad-paranormal-la-dimension-fantasma | https://movidex.lat/actividad-paranormal-la-dimension-fantasma/
Cloverfield: Monstruo                              | cloverfield-monstruo                     | https://movidex.lat/cloverfield-monstruo/
Dark                                               | dark                                     | https://movidex.lat/dark/
La casa de papel Berlín                            | la-casa-de-papel-berlin                  | https://movidex.lat/la-casa-de-papel-berlin/
Work It: Al ritmo de los sueños                    | work-it-al-ritmo-de-los-suenos           | https://movidex.lat/work-it-al-ritmo-de-los-suenos/
Mi Estrella por Siempre                            | mi-estrella-por-siempre                  | https://movidex.lat/mi-estrella-por-siempre/
Ahora son 13                                       | ahora-son-13                             | https://movidex.lat/ahora-son-13/
Un puente hacia Terabithia                         | un-puente-hacia-terabithia               | https://movidex.lat/un-puente-hacia-terabithia/
Ya no estoy aquí                                   | ya-no-estoy-aqui                         | https://movidex.lat/ya-no-estoy-aqui/
Fragmentado                                        | fragmentado                              | https://movidex.lat/fragmentado/
Una Pequeña Confusión                              | una-pequena-confusion                    | https://movidex.lat/una-pequena-confusion/
Guerra de Papás                                    | guerra-de-papas                          | https://movidex.lat/guerra-de-papas/
La Habitación Del Horror                           | la-habitacion-del-horror                 | https://movidex.lat/la-habitacion-del-horror/
Tonterías de amor                                  | tonterias-de-amor                        | https://movidex.lat/tonterias-de-amor/
Ron da error                                       | ron-da-error                             | https://movidex.lat/ron-da-error/
Flotar                                             | flotar                                   | https://movidex.lat/flotar/
Jujutsu Kaisen                                     | jujutsu-kaisen                           | https://movidex.lat/jujutsu-kaisen/
El precio de una confesión                         | el-precio-de-una-confesion               | https://movidex.lat/el-precio-de-una-confesion/
La bella y la bestia                               | la-bella-y-la-bestia                     | https://movidex.lat/la-bella-y-la-bestia/
Chainsaw Man la película -Arco de Reze             | chainsaw-man-la-pelicula-arco-de-reze    | https://movidex.lat/chainsaw-man-la-pelicula-arco-de-reze/
Resident Evil 6: Capítulo final                    | resident-evil-6-capitulo-final           | https://movidex.lat/resident-evil-6-capitulo-final/
[REC 4: Apocalipsis                                | rec-4-apocalipsis                        | https://movidex.lat/rec-4-apocalipsis/
Bee Movie: La historia de una abeja                | bee-movie-la-historia-de-una-abeja       | https://movidex.lat/bee-movie-la-historia-de-una-abeja/
La casa de cera                                    | la-casa-de-cera                          | https://movidex.lat/la-casa-de-cera/
100% Coco                                          | 100-coco                                 | https://movidex.lat/100-coco/
Aves De Presa                                      | aves-de-presa                            | https://movidex.lat/aves-de-presa/
Kate y Leopold                                     | kate-y-leopold                           | https://movidex.lat/kate-y-leopold/
Alien: La resurrección                             | alien-la-resurreccion                    | https://movidex.lat/alien-la-resurreccion/
Contra Todos                                       | contra-todos                             | https://movidex.lat/contra-todos/
Zorro                                              | zorro                                    | https://movidex.lat/zorro/
Superman vs. La Élite                              | superman-vs-la-elite                     | https://movidex.lat/superman-vs-la-elite/
La Misma Luna                                      | la-misma-luna                            | https://movidex.lat/la-misma-luna/
La Gran Estafa                                     | la-gran-estafa                           | https://movidex.lat/la-gran-estafa/
Ne Zha 2: El Renacer del Alma                      | ne-zha-2-el-renacer-del-alma             | https://movidex.lat/ne-zha-2-el-renacer-del-alma/
Una buena familia americana                        | una-buena-familia-americana              | https://movidex.lat/una-buena-familia-americana/
Las Voces                                          | las-voces                                | https://movidex.lat/las-voces/
Obsesión Secreta                                   | obsesion-secreta                         | https://movidex.lat/obsesion-secreta/
Corazones Jóvenes                                  | corazones-jovenes                        | https://movidex.lat/corazones-jovenes/
Oliver y su pandilla                               | oliver-y-su-pandilla                     | https://movidex.lat/oliver-y-su-pandilla/
Obsesión                                           | obsesion                                 | https://movidex.lat/obsesion/
Distancia de rescate                               | distancia-de-rescate                     | https://movidex.lat/distancia-de-rescate/
El ladrón de joyas                                 | el-ladron-de-joyas                       | https://movidex.lat/el-ladron-de-joyas/
The Blacklist                                      | the-blacklist                            | https://movidex.lat/the-blacklist/
Chicken Little                                     | chicken-little                           | https://movidex.lat/chicken-little/
La Astronauta                                      | la-astronauta                            | https://movidex.lat/la-astronauta/
Actividad Paranormal: Vínculos Familiares          | actividad-paranormal-vinculos-familiares | https://movidex.lat/actividad-paranormal-vinculos-familiares/
Los Hermanos Menendez                              | los-hermanos-menendez                    | https://movidex.lat/los-hermanos-menendez/
Pasajero 666                                       | pasajero-666                             | https://movidex.lat/pasajero-666/
El Principe De Egipto                              | el-principe-de-egipto                    | https://movidex.lat/el-principe-de-egipto/
Una película de huevos                             | una-pelicula-de-huevos                   | https://movidex.lat/una-pelicula-de-huevos/
Noche de miedo                                     | noche-de-miedo                           | https://movidex.lat/noche-de-miedo/
Beauty in Black                                    | beauty-in-black                          | https://movidex.lat/beauty-in-black/
No puedo vivir sin ti                              | no-puedo-vivir-sin-ti                    | https://movidex.lat/no-puedo-vivir-sin-ti/
Indomable                                          | indomable                                | https://movidex.lat/indomable/
Lilo y Stitch: La Serie                            | lilo-y-stitch-la-serie                   | https://movidex.lat/lilo-y-stitch-la-serie/
Ready Player One: Comienza el juego                | ready-player-one-comienza-el-juego       | https://movidex.lat/ready-player-one-comienza-el-juego/
Mentiras, la serie                                 | mentiras-la-serie                        | https://movidex.lat/mentiras-la-serie/
El Diario De La Princesa 2                         | el-diario-de-la-princesa-2               | https://movidex.lat/el-diario-de-la-princesa-2/
Clase                                              | clase                                    | https://movidex.lat/clase/
El infierno                                        | el-infierno                              | https://movidex.lat/el-infierno/
Chicuarotes                                        | chicuarotes                              | https://movidex.lat/chicuarotes/
Angeles caidos Guerreros de la paz                 | angeles-caidos-guerreros-de-la-paz       | https://movidex.lat/angeles-caidos-guerreros-de-la-paz/
Un Viernes de Locos                                | un-viernes-de-locos                      | https://movidex.lat/un-viernes-de-locos/
Terror en Siria                                    | terror-en-siria                          | https://movidex.lat/terror-en-siria/
French Lover                                       | french-lover                             | https://movidex.lat/french-lover/
Blancanieves                                       | blancanieves-2                           | https://movidex.lat/blancanieves-2/
Rescate implacable                                 | rescate-implacable                       | https://movidex.lat/rescate-implacable/
Invisible                                          | invisible                                | https://movidex.lat/invisible/
Nuestro Secretito                                  | nuestro-secretito                        | https://movidex.lat/nuestro-secretito/
Open Season: amigos salvajes 2                     | open-season-amigos-salvajes-2            | https://movidex.lat/open-season-amigos-salvajes-2/
Scream 7                                           | scream-7                                 | https://movidex.lat/scream-7/
Riverdale                                          | riverdale                                | https://movidex.lat/riverdale/
Viudas                                             | viudas                                   | https://movidex.lat/viudas/
Padre no hay más que uno 5: Nido repleto           | padre-no-hay-mas-que-uno-5-nido-repleto  | https://movidex.lat/padre-no-hay-mas-que-uno-5-nido-repleto/
No es otra tonta película americana                | no-es-otra-tonta-pelicula-americana      | https://movidex.lat/no-es-otra-tonta-pelicula-americana/
Newtopia                                           | newtopia                                 | https://movidex.lat/newtopia/
Celebrity                                          | celebrity                                | https://movidex.lat/celebrity/
En fuga                                            | en-fuga                                  | https://movidex.lat/en-fuga/
Los Entresijos de la FIFA                          | los-entresijos-de-la-fifa                | https://movidex.lat/los-entresijos-de-la-fifa/
La Navidad de Ángela                               | la-navidad-de-angela                     | https://movidex.lat/la-navidad-de-angela/
Reclutas                                           | reclutas                                 | https://movidex.lat/reclutas/
Una chica en apuros                                | una-chica-en-apuros                      | https://movidex.lat/una-chica-en-apuros/
Mafalda La película                                | mafalda-la-pelicula                      | https://movidex.lat/mafalda-la-pelicula/
Super Mario Galaxy: La película                    | super-mario-galaxy-la-pelicula           | https://movidex.lat/super-mario-galaxy-la-pelicula/
Los originales                                     | los-originales                           | https://movidex.lat/los-originales/
Starstruck Mi Novio es una Súperestrella           | starstruck-mi-novio-es-una-superestrella | https://movidex.lat/starstruck-mi-novio-es-una-superestrella/
101 dálmatas 2                                     | 101-dalmatas-2                           | https://movidex.lat/101-dalmatas-2/
S.W.A.T                                            | s-w-a-t                                  | https://movidex.lat/s-w-a-t/
La banda de ladrones del oro                       | la-banda-de-ladrones-del-oro             | https://movidex.lat/la-banda-de-ladrones-del-oro/
Animales Peligrosos                                | animales-peligrosos                      | https://movidex.lat/animales-peligrosos/
Un héroe débil                                     | un-heroe-debil                           | https://movidex.lat/un-heroe-debil/
La celebración macabra                             | la-celebracion-macabra                   | https://movidex.lat/la-celebracion-macabra/
Eragon                                             | eragon                                   | https://movidex.lat/eragon/
El último encargo                                  | el-ultimo-encargo                        | https://movidex.lat/el-ultimo-encargo/
Skin Trade: En busca de venganza                   | skin-trade-en-busca-de-venganza          | https://movidex.lat/skin-trade-en-busca-de-venganza/
Perdido en la montaña                              | perdido-en-la-montana                    | https://movidex.lat/perdido-en-la-montana/
Resident Evil 4: La resurrección                   | resident-evil-4-la-resurreccion          | https://movidex.lat/resident-evil-4-la-resurreccion/
La Frecuencia del Amor                             | la-frecuencia-del-amor                   | https://movidex.lat/la-frecuencia-del-amor/
La maldición de las hermanas                       | la-maldicion-de-las-hermanas             | https://movidex.lat/la-maldicion-de-las-hermanas/
Ostra                                              | ostra                                    | https://movidex.lat/ostra/
Equipaje de mano                                   | equipaje-de-mano                         | https://movidex.lat/equipaje-de-mano/
Jóvenes Brujas                                     | jovenes-brujas                           | https://movidex.lat/jovenes-brujas/
Diario de una chica adolescente                    | diario-de-una-chica-adolescente          | https://movidex.lat/diario-de-una-chica-adolescente/
El hombre de acero                                 | el-hombre-de-acero                       | https://movidex.lat/el-hombre-de-acero/
Kraven el cazador                                  | kraven-el-cazador                        | https://movidex.lat/kraven-el-cazador/
La mujer de la fila                                | la-mujer-de-la-fila                      | https://movidex.lat/la-mujer-de-la-fila/
De Noche Con El Diablo                             | de-noche-con-el-diablo                   | https://movidex.lat/de-noche-con-el-diablo/
Perdida                                            | perdida                                  | https://movidex.lat/perdida/
Madagascar 3                                       | madagascar-3                             | https://movidex.lat/madagascar-3/
El niño que domó el viento                         | el-nino-que-domo-el-viento               | https://movidex.lat/el-nino-que-domo-el-viento/
¿Y dónde está el policía?                          | y-donde-esta-el-policia                  | https://movidex.lat/y-donde-esta-el-policia/
Veinticinco, veintiuno                             | veinticinco-veintiuno                    | https://movidex.lat/veinticinco-veintiuno/
Titanes del Pacífico: La insurrección              | titanes-del-pacifico-la-insurreccion     | https://movidex.lat/titanes-del-pacifico-la-insurreccion/
Luz de luna                                        | luz-de-luna                              | https://movidex.lat/luz-de-luna/
GOAT: La cabra que cambió el juego                 | goat-la-cabra-que-cambio-el-juego        | https://movidex.lat/goat-la-cabra-que-cambio-el-juego/
Los rescatadores                                   | los-rescatadores                         | https://movidex.lat/los-rescatadores/
La Tumba de las Luciérnagas                        | la-tumba-de-las-luciernagas              | https://movidex.lat/la-tumba-de-las-luciernagas/
Lucifer                                            | lucifer                                  | https://movidex.lat/lucifer/
Dulce hogar                                        | dulce-hogar                              | https://movidex.lat/dulce-hogar/
Cónclave                                           | conclave                                 | https://movidex.lat/conclave/
Z-O-M-B-I-E-S 3                                    | z-o-m-b-i-e-s-3                          | https://movidex.lat/z-o-m-b-i-e-s-3/
Batwoman                                           | batwoman                                 | https://movidex.lat/batwoman/
El Chema                                           | el-chema                                 | https://movidex.lat/el-chema/
Peaky Blinders: El hombre inmortal                 | peaky-blinders-el-hombre-inmortal        | https://movidex.lat/peaky-blinders-el-hombre-inmortal/
Pesadilla en el Infierno                           | pesadilla-en-el-infierno                 | https://movidex.lat/pesadilla-en-el-infierno/
Hombres de negro: Internacional                    | hombres-de-negro-internacional           | https://movidex.lat/hombres-de-negro-internacional/
The Resident                                       | the-resident                             | https://movidex.lat/the-resident/
Invasión Secreta                                   | invasion-secreta                         | https://movidex.lat/invasion-secreta/
La Encantadora de Tiburones                        | la-encantadora-de-tiburones              | https://movidex.lat/la-encantadora-de-tiburones/
El renacido                                        | el-renacido                              | https://movidex.lat/el-renacido/
Estación Zombie 2: Península                       | estacion-zombie-2-peninsula              | https://movidex.lat/estacion-zombie-2-peninsula/
El Día de la Independencia                         | el-dia-de-la-independencia               | https://movidex.lat/el-dia-de-la-independencia/
Estado eléctrico                                   | estado-electrico                         | https://movidex.lat/estado-electrico/
La caída de la Casa Usher                          | la-caida-de-la-casa-usher                | https://movidex.lat/la-caida-de-la-casa-usher/
Semidulce 2                                        | semidulce-2                              | https://movidex.lat/semidulce-2/
El Implacable                                      | el-implacable                            | https://movidex.lat/el-implacable/
Wake Up Dead Man: Un misterio de Knives Out        | wake-up-dead-man-un-misterio-de-knives-out | https://movidex.lat/wake-up-dead-man-un-misterio-de-knives-out/
El último samurái en pie                           | el-ultimo-samurai-en-pie                 | https://movidex.lat/el-ultimo-samurai-en-pie/
En el bosque                                       | en-el-bosque                             | https://movidex.lat/en-el-bosque/
Sin tiempo para morir                              | sin-tiempo-para-morir                    | https://movidex.lat/sin-tiempo-para-morir/
Estragos                                           | estragos                                 | https://movidex.lat/estragos/
Operación Panda: Misión Rescate                    | operacion-panda-mision-rescate           | https://movidex.lat/operacion-panda-mision-rescate/
El hijo                                            | el-hijo                                  | https://movidex.lat/el-hijo/
Robinson Crusoe                                    | robinson-crusoe                          | https://movidex.lat/robinson-crusoe/
Pequeñas grandes amigas                            | pequenas-grandes-amigas                  | https://movidex.lat/pequenas-grandes-amigas/
Madagascar 2                                       | madagascar-2                             | https://movidex.lat/madagascar-2/
Los Locos Addams 2                                 | los-locos-addams-2                       | https://movidex.lat/los-locos-addams-2/
Zack y Cody La Película                            | zack-y-cody-la-pelicula                  | https://movidex.lat/zack-y-cody-la-pelicula/
El pianista                                        | el-pianista                              | https://movidex.lat/el-pianista/
Lo que le falta a esta estrella                    | lo-que-le-falta-a-esta-estrella          | https://movidex.lat/lo-que-le-falta-a-esta-estrella/
La Dama y el Vagabundo II: Las aventuras de Scamp  | la-dama-y-el-vagabundo-ii-las-aventuras-de-scamp | https://movidex.lat/la-dama-y-el-vagabundo-ii-las-aventuras-de-scamp/
Código negro                                       | codigo-negro                             | https://movidex.lat/codigo-negro/
Terminator 3: La rebelión de las máquinas          | terminator-3-la-rebelion-de-las-maquinas | https://movidex.lat/terminator-3-la-rebelion-de-las-maquinas/
Navidad con los Buddies: En busca de Santa Can     | navidad-con-los-buddies-en-busca-de-santa-can | https://movidex.lat/navidad-con-los-buddies-en-busca-de-santa-can/
Sin Senos sí hay Paraíso                           | sin-senos-si-hay-paraiso                 | https://movidex.lat/sin-senos-si-hay-paraiso/
Knuckles                                           | knuckles                                 | https://movidex.lat/knuckles/
Isla Larva: La película                            | isla-larva-la-pelicula                   | https://movidex.lat/isla-larva-la-pelicula/
La influencer siniestra: La historia de Jodi Hilde | la-influencer-siniestra-la-historia-de-jodi-hildebrand | https://movidex.lat/la-influencer-siniestra-la-historia-de-jodi-hildebrand/
La Palma                                           | la-palma                                 | https://movidex.lat/la-palma/
Naruto                                             | naruto                                   | https://movidex.lat/naruto/
El destino de Sikandar                             | el-destino-de-sikandar                   | https://movidex.lat/el-destino-de-sikandar/
Ralph, el demoledor                                | ralph-el-demoledor                       | https://movidex.lat/ralph-el-demoledor/
Ditto                                              | ditto                                    | https://movidex.lat/ditto/
Robot salvaje                                      | robot-salvaje                            | https://movidex.lat/robot-salvaje/
Death Note                                         | death-note                               | https://movidex.lat/death-note/
Mi vida con los chicos Walter                      | mi-vida-con-los-chicos-walter            | https://movidex.lat/mi-vida-con-los-chicos-walter/
La hermana de nieve                                | la-hermana-de-nieve                      | https://movidex.lat/la-hermana-de-nieve/
El chico que salvó la Navidad                      | el-chico-que-salvo-la-navidad            | https://movidex.lat/el-chico-que-salvo-la-navidad/
Los feos                                           | los-feos                                 | https://movidex.lat/los-feos/
El Pingüino                                        | el-pinguino                              | https://movidex.lat/el-pinguino/
Zeta                                               | zeta                                     | https://movidex.lat/zeta/
Resident Evil: Degeneración                        | resident-evil-degeneracion               | https://movidex.lat/resident-evil-degeneracion/
Invicto 2: El último hombre en pie                 | invicto-2-el-ultimo-hombre-en-pie        | https://movidex.lat/invicto-2-el-ultimo-hombre-en-pie/
Como agua para chocolate                           | como-agua-para-chocolate                 | https://movidex.lat/como-agua-para-chocolate/
Esa semana juntos                                  | esa-semana-juntos                        | https://movidex.lat/esa-semana-juntos/
Actividad Paranormal: Los marcados                 | actividad-paranormal-los-marcados        | https://movidex.lat/actividad-paranormal-los-marcados/
See                                                | see                                      | https://movidex.lat/see/
Insatiable                                         | insatiable                               | https://movidex.lat/insatiable/
Los sobrevivientes                                 | los-sobrevivientes                       | https://movidex.lat/los-sobrevivientes/
El payaso del maizal                               | el-payaso-del-maizal                     | https://movidex.lat/el-payaso-del-maizal/
La luz del diablo                                  | la-luz-del-diablo                        | https://movidex.lat/la-luz-del-diablo/
Soy Georgina                                       | soy-georgina                             | https://movidex.lat/soy-georgina/
Leyendas de los héroes Cóndor: Los valientes       | leyendas-de-los-heroes-condor-los-valientes | https://movidex.lat/leyendas-de-los-heroes-condor-los-valientes/
La Máquina: The Smashing Machine                   | la-maquina-the-smashing-machine          | https://movidex.lat/la-maquina-the-smashing-machine/
Hoppers                                            | hoppers-operacion-castor                 | https://movidex.lat/hoppers-operacion-castor/
Bellas y Mimadas                                   | bellas-y-mimadas                         | https://movidex.lat/bellas-y-mimadas/
Aprender a soltar                                  | aprender-a-soltar                        | https://movidex.lat/aprender-a-soltar/
Baramulla                                          | baramulla                                | https://movidex.lat/baramulla/
Infinito                                           | infinito                                 | https://movidex.lat/infinito/
Oni-Goroshi: Ciudad de los demonios                | oni-goroshi-ciudad-de-los-demonios       | https://movidex.lat/oni-goroshi-ciudad-de-los-demonios/
Gen V                                              | gen-v                                    | https://movidex.lat/gen-v/
Percy Jackson y el ladrón del rayo                 | percy-jackson-y-el-ladron-del-rayo       | https://movidex.lat/percy-jackson-y-el-ladron-del-rayo/
The Act                                            | the-act                                  | https://movidex.lat/the-act/
La enfermera                                       | la-enfermera                             | https://movidex.lat/la-enfermera/
El Capo                                            | el-capo                                  | https://movidex.lat/el-capo/
Aquella Navidad                                    | aquella-navidad                          | https://movidex.lat/aquella-navidad/
Dahmer: La historia de Jeffrey Dahmer              | dahmer-la-historia-de-jeffrey-dahmer     | https://movidex.lat/dahmer-la-historia-de-jeffrey-dahmer/
Ése es mi hijo                                     | ese-es-mi-hijo                           | https://movidex.lat/ese-es-mi-hijo/
Mikaela                                            | mikaela                                  | https://movidex.lat/mikaela/
Duro de Cuidar                                     | duro-de-cuidar                           | https://movidex.lat/duro-de-cuidar/
Peter Pan                                          | peter-pan                                | https://movidex.lat/peter-pan/
Harpía: Acecho maligno                             | harpia-acecho-maligno                    | https://movidex.lat/harpia-acecho-maligno/
Novata Espacial                                    | novata-espacial                          | https://movidex.lat/novata-espacial/
Black Rabbit                                       | black-rabbit                             | https://movidex.lat/black-rabbit/
Día cero                                           | dia-cero                                 | https://movidex.lat/dia-cero/
Pearl Harbor                                       | pearl-harbor                             | https://movidex.lat/pearl-harbor/
Tales of the Walking Dead                          | tales-of-the-walking-dead                | https://movidex.lat/tales-of-the-walking-dead/
Zapatero a tus zapatos                             | zapatero-a-tus-zapatos                   | https://movidex.lat/zapatero-a-tus-zapatos/
Ms. Marvel                                         | ms-marvel                                | https://movidex.lat/ms-marvel/
Madre sólo hay dos                                 | madre-solo-hay-dos                       | https://movidex.lat/madre-solo-hay-dos/
Zootrópolis+                                       | zootropolis                              | https://movidex.lat/zootropolis/
Jack Reacher: Sin regreso                          | jack-reacher-sin-regreso                 | https://movidex.lat/jack-reacher-sin-regreso/
Atlas                                              | atlas                                    | https://movidex.lat/atlas/
Daredevil: Born Again                              | daredevil-born-again                     | https://movidex.lat/daredevil-born-again/
La influencer divina                               | la-influencer-divina                     | https://movidex.lat/la-influencer-divina/
Miss Peregrine y los niños peculiares              | miss-peregrine-y-los-ninos-peculiares    | https://movidex.lat/miss-peregrine-y-los-ninos-peculiares/
Karate Kid: Leyendas                               | karate-kid-leyendas                      | https://movidex.lat/karate-kid-leyendas/
El Fiscal                                          | el-fiscal                                | https://movidex.lat/el-fiscal/
Campamento en el fin del mundo                     | campamento-en-el-fin-del-mundo           | https://movidex.lat/campamento-en-el-fin-del-mundo/
George de la Selva 2                               | george-de-la-selva-2                     | https://movidex.lat/george-de-la-selva-2/
Biónicos                                           | bionicos                                 | https://movidex.lat/bionicos/
La bella durmiente                                 | la-bella-durmiente                       | https://movidex.lat/la-bella-durmiente/
Reacher                                            | reacher                                  | https://movidex.lat/reacher/
Culpable                                           | culpable                                 | https://movidex.lat/culpable/
Star Wars: Andor                                   | star-wars-andor                          | https://movidex.lat/star-wars-andor/
Las muñecas de la mafia                            | las-munecas-de-la-mafia                  | https://movidex.lat/las-munecas-de-la-mafia/
El lado oscuro del deseo                           | el-lado-oscuro-del-deseo                 | https://movidex.lat/el-lado-oscuro-del-deseo/
Barbie en una Aventura de Sirenas                  | barbie-en-una-aventura-de-sirenas        | https://movidex.lat/barbie-en-una-aventura-de-sirenas/
Triunfos Robados: Llegar para ganar                | triunfos-robados-llegar-para-ganar       | https://movidex.lat/triunfos-robados-llegar-para-ganar/
Rob Peace                                          | rob-peace                                | https://movidex.lat/rob-peace/
Arráncame la vida                                  | arrancame-la-vida                        | https://movidex.lat/arrancame-la-vida/
Tinker Bell                                        | tinker-bell                              | https://movidex.lat/tinker-bell/
Zoopocalipsis                                      | zoopocalipsis                            | https://movidex.lat/zoopocalipsis/
Mundo Miraculous: París, Las Aventuras de Shadybug | mundo-miraculous-paris-las-aventuras-de-shadybug-y-claw-noir | https://movidex.lat/mundo-miraculous-paris-las-aventuras-de-shadybug-y-claw-noir/
¡Esto es guerra!                                   | esto-es-guerra                           | https://movidex.lat/esto-es-guerra/
Mi villano favorito 4                              | mi-villano-favorito-4                    | https://movidex.lat/mi-villano-favorito-4/
Grandes espías                                     | grandes-espias                           | https://movidex.lat/grandes-espias/
Amenaza en el aire                                 | amenaza-en-el-aire                       | https://movidex.lat/amenaza-en-el-aire/
Naruto Shippuden 4: La Torre Perdida               | naruto-shippuden-4-la-torre-perdida      | https://movidex.lat/naruto-shippuden-4-la-torre-perdida/
Hermano Abeja                                      | hermano-abeja                            | https://movidex.lat/hermano-abeja/
El Bandido Perfecto                                | el-bandido-perfecto                      | https://movidex.lat/el-bandido-perfecto/
El ascenso de las Tortugas Ninja: La película      | el-ascenso-de-las-tortugas-ninja-la-pelicula | https://movidex.lat/el-ascenso-de-las-tortugas-ninja-la-pelicula/
La culpa no es mía                                 | la-culpa-no-es-mia                       | https://movidex.lat/la-culpa-no-es-mia/
Superman y Lois                                    | superman-y-lois                          | https://movidex.lat/superman-y-lois/
Si yo tuviera 30                                   | si-yo-tuviera-30                         | https://movidex.lat/si-yo-tuviera-30/
Re Loca                                            | re-loca                                  | https://movidex.lat/re-loca/
Rey lobo                                           | rey-lobo                                 | https://movidex.lat/rey-lobo/
Cuestión de tiempo                                 | cuestion-de-tiempo                       | https://movidex.lat/cuestion-de-tiempo/
Patriotismo                                        | patriotismo                              | https://movidex.lat/patriotismo/
La trampa                                          | la-trampa                                | https://movidex.lat/la-trampa/
Fuera de pista 2                                   | fuera-de-pista-2                         | https://movidex.lat/fuera-de-pista-2/
Kung Fu Panda 3                                    | kung-fu-panda-3                          | https://movidex.lat/kung-fu-panda-3/
Un matrimonio mortal en Carolina del Norte         | un-matrimonio-mortal-en-carolina-del-norte | https://movidex.lat/un-matrimonio-mortal-en-carolina-del-norte/
Primate                                            | primate                                  | https://movidex.lat/primate/
El corazón de mi niña                              | el-corazon-de-mi-nina                    | https://movidex.lat/el-corazon-de-mi-nina/
Hombre en llamas                                   | hombre-en-llamas                         | https://movidex.lat/hombre-en-llamas/
